frequency_hz,F7-T3,T3-T5,T5-O1,F8-T4,T4-T6,T6-O2,A1-T3,T3-C3,C3-CZ,CZ-C4,C4-T4,T4-A2,P4-O2,FP1-F7,FP2-F8,FP1-F3,FP2-F4,F4-C4,C4-P4,F3-C3,C3-P3,P3-O1
37.5,260.02478751459614,354.04011024218016,230.32920228459236,254.3347543033775,287.8146755001761,253.81799621780772,339.34469666949894,396.1569602665137,350.04333490345323,332.74602030846137,400.49880931735026,372.3320994716441,246.2284763378508,328.9533671462908,228.37294178177459,268.7262567377525,244.8565828383319,404.04791576631015,286.46961626442214,297.9235318173998,263.57029926294763,223.83143380521966
38.0,287.46592740382295,358.78489075266225,236.2905378324247,251.15248007553598,260.5430578697965,230.1993564535396,330.64381177003554,392.4927447838071,407.78345450597794,395.4639282868942,390.30270582286323,342.226302900464,261.5728982247584,337.67125322336494,270.03387245165294,277.42311893602493,268.74539771110005,367.1446989660373,329.0770530396814,309.73164090956726,279.6132083488411,257.29711588585604
38.5,290.1869025536389,329.7556553961691,237.36614094950556,243.19307939405397,275.959783623012,236.11523294065,363.00349714034695,362.9678955477054,351.01198127497264,353.0987428725164,369.8473866321529,313.3872523708542,245.38471090324853,305.4906804696464,249.14450037398876,233.17926565577324,287.6147531903487,405.8895058988526,290.4667895099714,280.3923149415816,268.54647166931386,216.12149253760728
39.0,251.875861671031,288.37140770155173,251.38950740706323,259.26994996944,283.7867513607398,221.28419806000863,340.5141343543857,362.33127895722856,369.86498179587164,373.34691872828165,360.5511922352988,317.9447821217761,268.5463842290061,300.6122259747196,233.83032878518253,252.18805568891244,250.41163550153536,397.9761347206812,331.1961362141843,295.1795286826845,255.65302600784494,216.85118503390137
39.5,273.37638047922337,340.4919966939519,239.17544447420067,279.58427194795706,253.60679356789828,227.61014993909487,322.36690488230965,357.06732372453376,372.30898077624727,367.24657321970915,369.6006058387084,310.1106618678147,228.53940898420294,311.2474334964047,234.4632960429301,260.47040909728696,271.53502474900034,380.0938298460705,282.56126457312797,276.6929916411195,233.62612618640827,212.4859268654428
40.0,278.0943330746241,356.66106886751464,248.9509172466221,285.2360241236698,265.93705759587164,239.52507438302132,385.00285524302376,375.4054455826032,390.6103185715274,394.45158565704935,382.0837841733474,305.18233511202146,231.6581358944645,298.41567713197,251.76753097079833,248.67189807386833,263.56441449817277,340.3531599826953,276.93613287831363,288.5004839562252,237.57419016543767,189.75475725890072
40.5,258.51153338544884,356.0830340656632,211.54800359599588,249.3125156636092,252.44565653404754,206.1094886381871,380.43976295865184,379.0811055973339,365.7000368122023,336.0925177135838,360.16722465044234,304.05967111951196,240.64988200108925,308.10022557206133,257.4568041721496,227.29114036491566,275.02303584264547,335.242171073687,298.57884033855316,310.42077123528566,256.835974769232,233.60401711346253
41.0,303.46015636547145,368.4837266287656,212.89500247954456,262.95109364108356,261.50584419912093,240.18960504635405,346.3702285539321,380.9444914499898,371.4846438299597,384.8844507633954,374.55309798493306,293.6080949738756,248.27589474663094,301.9053806444612,239.58171697937757,240.18080953200038,249.2973240640678,376.16260407304543,288.0051406312949,265.84336353092806,244.96972262934847,204.64911053544807
41.5,246.12683953420904,310.78983567529735,255.42575171769937,238.23520021924776,245.81107396259895,225.43935581639067,367.7089119648532,374.4579564195948,356.89810547835185,335.509335581662,379.7223458372873,290.9715355651829,250.0625788327516,303.15666974922834,237.7652351367711,237.19315557190143,243.46147744787848,361.0981043260144,313.3537774126708,288.19288616139085,247.16975476254174,194.06580125039878
42.0,247.5128435077885,332.57522673876787,213.45811338635824,233.28800836246288,249.84082458299272,205.77652277208406,309.04992925651237,366.5581680510832,372.5665314325581,352.9213801690539,343.15490261231685,301.2875317937132,229.9075817328444,320.1072163866673,242.5200189179052,262.5999329969297,284.4584836156412,360.783636991777,289.8486103450865,261.25231751176716,219.89996998851504,217.20477325816023
42.5,272.98903913964347,338.1384028556104,198.91680861204833,230.37170585843728,264.86120779629493,198.10344192444202,342.27618764796534,416.1098837241989,362.23584240659864,334.23076839802985,368.3815750393451,283.93467354510466,219.64235032402286,288.0762054177374,240.88992212313232,255.32134927168036,243.30752049070117,321.9014229309904,276.57759378595597,293.59018324913126,244.05098061761962,220.84918028185822
43.0,226.53903120749362,293.1490679764324,216.4851560331946,232.74604511452884,249.9597565103448,200.58596368744364,340.3120317314598,407.88922519946806,346.74706056432404,325.23038594138916,370.7188619073767,320.84756696673634,211.28536012681374,319.11003881161895,239.47920553454333,277.89672796700364,255.72015837313447,333.4231225854607,280.5632728080777,279.5928450017106,244.4238770053047,211.41952848616089
43.5,266.93599968147953,331.9317290829481,207.52282992525738,239.0339374728,250.9023446663483,225.0973504420912,365.44393099729194,396.23745801024313,369.3576750827793,331.89364924920443,373.3395799564592,301.2879216498772,243.46334937078484,299.1915701937868,231.38371461214783,279.4134800318084,263.53579553638065,349.62615891739944,281.53556272710824,286.2424094042083,256.88676813505464,183.83739645595486
44.0,271.19737589997317,325.02344630165084,235.2189884274306,249.78630022155747,261.2650709722182,205.97694892870652,337.13437538334335,353.8074413180517,372.57145338928217,364.93837102481325,348.8151052861357,287.96038578811743,214.19199677819122,298.33831657609915,246.36388441689638,254.11383509887546,260.58864608372335,335.18879791757934,254.9640206178526,284.9803463845898,270.71850884579663,230.17701482782107
44.5,239.516665249671,316.66006424552876,200.79571320736673,247.22713160043813,296.94843735415895,210.28187737024007,365.24268835860505,387.18623020107856,335.49728775206273,317.79848738326905,370.12213195245835,298.310632299327,212.79903229847804,314.9984509923189,228.67631312669064,259.29452528620925,266.24025942445707,368.51049319276353,287.969256284995,294.87432460010933,259.287588804967,236.0561242781965
45.0,240.36259515885425,328.1180564839066,211.70548234178085,239.3510540294189,249.02306739834526,195.08993060141293,333.58684587692386,383.69996904961704,363.48241426412574,323.60782487544816,340.21912286261147,257.0649216667131,229.17152484394052,308.9918209540613,200.53476858526153,258.50199560018115,228.38542398314138,373.46815664454107,279.8046157289286,268.27555705420383,260.47012887927656,230.37008142943802
45.5,247.36658461469293,325.31972363538273,201.05503032070618,225.88000062963027,236.2881142856309,206.30221652582517,346.3063781328412,347.57815825041433,334.19376561982455,334.9725343522429,348.13903652526136,285.40958566425985,206.3933678183952,309.0810403669637,198.54280533845736,255.03505856424206,213.87748348531997,347.95505831537406,276.38257044639823,285.9706792706214,243.98493370307446,199.64709998398732
46.0,270.71356033824827,321.7577504122964,215.72254971557382,235.19766546451223,274.50131051641165,205.22826144444969,321.8025991735967,380.0483782611555,345.07431281554665,349.0682219896572,372.7212335314673,310.2363217908738,226.4670230581824,311.7870969247359,204.0283349267535,254.22612497527982,229.77448262931344,351.7127929260384,286.4067516790717,270.5833570514114,250.6408911236661,219.96893030284718
46.5,253.61837865195326,322.9592573156793,190.99120351905663,247.59817724919648,254.65815255081506,220.9001525941497,309.64906448833136,372.7407428363305,315.6841169725335,309.29291545065587,340.3486272712085,287.3002852363418,225.14314986513435,309.6317096455739,203.27657154451364,227.03227853944853,204.48820160194634,400.555263236598,280.30762231638755,260.6472394863893,249.9473142994422,212.6344245493946
47.0,248.15553528800004,306.39070410240026,207.31289426425295,219.1720887319627,274.36993795454316,208.7108040131287,321.4681198380394,379.97684331460067,324.29413256783124,304.2419100509838,315.13669572010855,258.518632527265,198.42072804110387,301.23559009236624,194.1613144133183,259.3232943462078,222.3860852581185,328.88111861338894,261.1801337898,280.5377323214725,241.30189829537537,196.1136304964818
47.5,261.6827406108779,311.68874658621866,198.13796083242931,234.24469162820822,245.0247334356422,222.2471471331186,316.2280088157215,375.39617377069123,342.67117293483903,347.72289254965875,351.7160923723538,314.47606710651206,200.01448697940478,308.6361459640347,190.11434699954822,241.55702488507995,226.88793167595142,330.917225022548,241.82179244304362,311.80291510005725,239.7215806522884,207.53794447483293
48.0,225.30066151910256,310.6687226624909,190.74318082802998,222.00494500637535,232.01308273004827,216.43330354620193,344.14876196310325,345.25828786880925,359.485642764407,318.56850716415653,363.38228780367865,280.22275180473883,215.42320905591166,286.37499013020164,196.72786713780036,238.66342992422864,224.39386913946802,376.7505514501354,267.8293338756472,269.71196070171726,223.622088888148,176.23669905698142
48.5,256.0315506032979,312.8803292010867,216.612627984671,226.92977342633162,264.5633032784636,200.56619256945854,300.271852380822,362.35002476499454,315.5884988153679,287.46268756734224,336.10550726721175,288.6149917609873,205.87318435168572,280.98702799968174,206.37328491664164,227.04030278073654,213.77776159621988,299.4920737101538,275.6492038924427,248.55030507136308,203.6519836564407,180.06601369156013
49.0,272.63898917501734,287.6595444278334,224.35036982799244,261.4408559589501,266.39069579250213,216.12001236348794,347.09515623062794,376.47568776697034,353.6051620620243,323.41240883875486,362.0045720939058,314.3837073877579,206.1185992864805,297.5184408557221,198.22985007748483,240.50957746486276,224.6656529549125,320.35455520731006,290.7473880817345,255.00495624925492,235.5763270294428,180.32579592017188
49.5,251.4546036339796,317.66221686637385,203.56481639415276,225.75399855139557,225.5958729755076,206.5639128938649,287.53041695003594,358.1298522047338,362.91588177942214,359.2898633756027,345.4938421124951,307.62670296359187,187.20055701796772,272.1573191680833,209.03960770863927,239.41467965930983,205.078687455242,319.3063865993245,246.85725175040253,274.6672191360204,236.5780982938311,198.5693276293147
50.0,235.12866941514542,328.16873215618784,175.67074382872033,212.96647247327115,261.046514914983,195.7594167311232,308.56727460533796,346.80110244983865,326.5456633206379,310.55604221801593,343.44064676572424,271.8579652919813,194.92801396007806,253.34536594580857,207.80805227503657,206.84702697816678,222.31789650004134,333.0824063196179,266.83059475605796,280.4759336760897,244.72535246454794,204.50993981838414
50.5,247.08211135511755,273.3127281868637,214.1476766932919,222.14341732346998,253.7757266065152,221.8479302927322,314.5722190217922,361.28807042921693,317.62404020275125,286.76929685144495,328.47882760644404,298.09988114385266,215.16132744602405,263.2797700433776,190.16075042682095,250.3542335580426,205.53647418133926,325.90116556934106,267.76056767413087,243.36604616039764,250.86103625170432,191.37810042203475
51.0,250.61134687918536,289.99045838142064,197.42635690212742,237.0582909474563,235.03167579458,215.72026172668475,282.7588487638793,357.7255292595713,300.0578478606723,311.4919267989884,355.2620419175131,301.4094098000954,204.90186643215455,268.33312086278505,213.56485590215652,233.1768613935977,228.21258418585128,315.3888538922836,264.02166383500776,249.05751413522717,234.45822701545808,172.24819304616793
51.5,247.19154345695685,304.51558965156784,169.8839652892295,226.10301272412664,256.213143831061,211.39251766170827,305.95515540338926,355.0419442295614,324.4533129465791,301.74464289802705,353.6527348677075,309.9493998808271,213.3874745399945,277.0984002719652,210.65124223360405,242.14985538092046,206.0499226508819,339.8165696040234,247.86576762763693,260.76068460741175,230.17070029576755,190.9977523153277
52.0,243.17468265262957,314.2346384958789,191.11847914277627,225.27733818263326,226.100494588058,219.53314796601705,327.652136247538,359.675876308262,303.46113685328294,280.5234728363857,353.32647104037926,284.08388955160626,205.96268023450426,288.5427493359104,178.8078802371542,241.35106413600957,194.76290166973317,348.2053632530783,235.17862024725497,262.4076033099016,205.34303571836156,190.98175291688386
52.5,239.03679212301327,269.7296894001669,198.45442390746385,218.02602868422244,252.35997103062542,201.8127380965135,316.80543388109663,351.79818528627766,311.9082658613509,279.370649253927,349.8512772362338,282.23138966570167,186.14721784836942,290.7254763218313,195.6587624116357,232.6099936522592,216.16410319604506,331.6349106004731,236.90464692498117,244.32839176639953,216.0185101921114,179.3430289745354
53.0,234.5401974400609,312.3237673032287,196.19293984995394,206.61243864348305,232.49254524632602,180.50236657846867,311.31748285235886,389.9625637331631,298.3033879124454,279.8889147045883,327.9149115705149,273.481342977238,190.79358012467264,302.061335238831,201.01136712200977,253.0582774344119,212.07015805652034,301.73497690000664,253.78085948122038,253.75208447246868,229.34973172670394,198.42384975365022
53.5,223.2926393029391,317.0837793058645,196.9856389919151,221.82939803685568,251.9512668412237,207.19185212191934,321.35038284468897,362.338308292886,286.9302348018807,277.84630405895996,319.39581842106026,273.1338640609014,196.46033167862265,265.3487181174456,184.89174630121585,227.7064002973276,217.65054934159787,296.1504031973058,253.62045985146224,231.3201046002657,203.51719724466358,191.13060066170527
54.0,239.01673422106109,317.39664924322653,208.42006784129686,251.0300157990154,246.541860361335,189.08526588390046,299.0144552044406,357.0757804222963,305.34559329929317,274.57465174954615,334.2833409723006,290.730464697467,194.54256771205388,309.2725989150276,203.5992757037323,246.63201618187747,223.8633637138217,341.4507340271091,258.851319372613,234.65088889518282,208.03116381340027,179.55791651643696
54.5,247.16840444064874,339.57638195234256,190.5441513822382,209.56226813729634,275.05221881195723,221.35262150509337,330.4118199727656,354.1140935114992,328.19344201742825,295.39951839389136,349.94721448083703,281.0426602311409,188.5047000581938,264.3561073053228,168.29418131676567,211.40029875705656,194.8542727484419,301.73326199166416,264.11654487098303,293.840563248176,193.02923668276262,178.56116205693087
55.0,217.28538058933174,340.7064670996682,216.0703645159354,204.52362087199666,253.76538290805465,202.4482328047757,339.4388585182482,373.838413207411,328.0869623017444,305.971778345967,346.86971283450214,294.6237787613157,203.95856032449288,302.1156059256143,192.0449473695945,220.0442547976344,195.44503192143532,312.94823796582034,270.5125156598373,257.2883471304206,225.43723868796266,187.45312760181872
55.5,216.71376272737308,319.2583252587537,171.9360827708101,214.7271433111844,247.7364923044628,206.4345491287335,310.3579784238514,348.92958403763714,353.1197994766619,320.5218097867106,352.0303912553489,267.97939991662474,198.658796133025,283.88918202779723,193.36947790595255,230.72018234657884,207.76801689954732,290.73708266265425,255.50101772419256,241.49473062818709,216.07620327407992,169.01457051683877
56.0,210.26754446705476,300.0311506641083,196.36221516417817,236.97618020522987,231.4794736885078,199.4472160754386,318.6459678660565,341.1376381358593,331.5104278900529,313.0177688140385,356.1926993983139,298.1674343434882,194.10647704824834,289.7411193101018,198.5601996531272,244.83287699321158,200.66192906752457,310.6559574421827,241.52077962944657,234.0102810637906,196.61305607445485,180.28303529007053
56.5,245.7918549604893,274.47435981773503,192.9238572918131,206.54577363152094,249.13862543811624,183.2151889186143,329.5757361445808,361.1558545309609,344.23451415151544,305.7966801200836,318.61011874967465,258.8710595106973,192.55679495596434,290.0355134857469,177.93108900213537,233.46571616738765,206.79039685937607,314.4845902739007,250.45462323891522,228.60618705129576,240.36249013236073,199.4281645372842
57.0,214.02150645060615,271.6345719108357,189.24838500646925,216.05906579643272,239.15256263469922,179.23337196676997,323.3689589860237,342.04725944721736,331.23044328255475,301.0670154645186,326.5738245943467,277.0447855977623,191.5682239603608,320.29437238569403,196.09250068399763,238.9915499905127,200.83157018780912,319.5363263669053,250.68389608477793,234.2692094377314,206.54842147870832,183.24901833022977
57.5,240.109825358003,305.0805968607053,185.3913601785521,213.8802507334538,215.3533499484876,165.63156526212757,306.9813482396486,352.7294797106258,286.99295256404855,254.27538757779945,347.73118874939695,260.21046191852696,193.7558985982061,288.44512483652284,184.61686994081148,246.9666440506819,210.00661673613234,301.8359055436324,266.17524388723393,252.735215087381,195.890629637614,184.35730236621959
58.0,231.51307689178049,303.13284947974023,187.74516630155745,221.53617039080308,222.16967359645852,174.07984323388345,302.0145393699904,320.4965615748506,303.9237761441649,280.07068034224324,332.7540318188596,260.5361001783338,191.32896217008084,248.99700486551396,185.31711467814162,214.70700106945577,204.8052193513502,291.5048643690006,255.11841714275445,234.29269182213196,208.39797329800905,195.2088971701462
58.5,229.6863441439273,306.1501055310078,178.24708471351474,211.07481465338353,234.42855398886527,194.86965819074342,288.67344475989256,331.7670491347955,286.465589007688,260.01425958805703,319.0287610897038,267.0777419236932,160.11057848268715,291.68628016996865,190.37285349011688,215.41250891867813,211.01739134499954,298.15516871013455,249.64637759466362,223.962756576438,188.73905087731703,173.4668016435827
59.0,218.12680692613702,285.37277305064447,192.23134095696128,248.19058041797325,233.83685129204,177.44370312554506,306.11552490673836,341.1285122265851,297.8927197042251,265.83879200573966,343.3455553827226,273.69070224805773,182.72443634703768,263.7663031253669,162.67852057236416,212.68835613013994,206.97950304589705,320.04574345646984,233.9927835254995,229.338675877401,209.46993879813698,205.5259592865754
59.5,218.6915244020383,313.44727702874997,185.0126877363339,206.30921955174193,232.9981983139996,176.3974042664215,328.02014791275644,314.69772976626064,302.2016902785151,281.09026193761673,329.91495447683576,259.2277250741237,198.62312496490418,258.24383012091084,173.3945302849765,212.02884677241636,177.37132716703232,277.45835015937354,247.6644048134952,246.74546501893647,188.15953117324264,163.7784722664783
60.0,211.62212978063457,292.99649184315894,180.73769884515545,203.37238994034755,235.4058950588327,185.453643533891,338.4848594174096,309.79054565573836,287.43734411359577,279.7651892306161,308.0112082512255,280.4297849468352,182.23220492832598,295.69442820463127,184.13353740207742,218.31987910397064,183.4437731876127,321.23762807442097,231.1712299616385,233.6271394957146,215.30516141937323,192.626114126035
60.5,261.76307102712536,332.1829547613313,198.64903123934087,224.36087115726784,243.6712495880977,165.83808883932235,330.2144898122656,371.4382722950914,337.95492487201625,290.01958434112873,331.2916161284335,301.89159992829997,186.05006976198564,284.5420717587473,174.86828048987286,223.67648856700188,209.25793870145188,300.01028084712607,219.86545262686047,260.3148985234865,199.10503336941335,197.60549190470692
61.0,237.41050614714916,257.48497001467706,180.95695813856608,211.30154259818525,223.17628732591,174.17493128128757,350.1005847565277,336.5041039958166,302.51240645518266,267.7595965230918,354.2133155545174,296.1643214877981,173.96819201075098,268.408301232291,175.16185361075793,234.58494528627958,191.83281161312175,303.5413031940559,222.40347749261275,238.73236056199661,180.7000913555995,158.23983175929806
61.5,235.29560818985783,281.718936981632,190.34503996900094,204.35139881631974,256.6825896001994,183.28451295589164,327.795161218749,311.4344597359066,308.3827259403532,300.50518787521025,320.6687837263882,292.417437321486,168.0426416014775,247.6254945591731,174.56854104466728,205.48196090943352,202.54145250929213,327.7326701283094,235.41304960441855,233.67360514221818,197.5105141079536,196.1339122078722
62.0,201.81969866295066,289.4985744007391,179.81172742617758,193.85552006143655,236.95220532374813,168.11364407995916,295.30431158299666,323.6171425817283,316.98808655367145,287.9388469901446,337.7141237019935,286.5558527383264,153.26390790232355,272.3819215312208,179.56873576958677,253.7676181537809,190.8832374529277,284.1289967121925,221.92894820607253,272.82491556207543,183.75898331127866,184.21360907585202
62.5,239.94870776047082,299.62461822809985,185.95312329611733,227.26502627794738,229.1010112010462,175.81462818635197,273.9196854914857,349.93863971560535,312.2141854189407,301.2037710064513,314.0963208744913,272.0955804730692,167.2463401876838,265.74278902469246,185.7424964749168,212.4241140517771,192.32553344815932,328.2927662490791,218.89027527804964,217.89928167480693,206.13413855372033,177.07790412246953
63.0,221.551017871957,284.0055252288748,181.75134438766025,197.68580359825893,221.24947785391078,162.27062953078126,289.08239624905735,340.1365742029111,321.654600974231,286.8822570572054,325.3280829534191,251.812062111714,162.38507932541987,271.71029641391283,166.69714442235153,217.58979767480326,186.58772967528063,287.5763123576417,237.43396232568617,240.1684488242296,180.8658374411454,169.02327690272048
63.5,236.8189894062914,279.3981826494464,184.78375565257943,194.8563299638027,220.6700887974366,159.52546804023666,252.37822891344328,323.79845986843384,308.5669618253884,266.6037824471141,305.9807034723494,278.7883478540595,189.33680654519267,270.2063753513881,155.5170010218078,213.02517027044075,162.4187790077882,253.02885142957203,259.05632279943893,246.46763476412855,190.96039470288122,171.16992772986475
64.0,205.31686035727904,256.4659916898543,157.63396167993557,201.84897945413366,185.64090118512203,145.02351604059746,268.35946306129546,300.2519464441974,266.7900466793441,265.4158671759083,284.4492598135108,256.2574016806847,146.11601494768937,234.04767458583515,163.06759378260503,188.69687883310894,169.84459041727695,267.68988025097417,214.98834583282402,210.8420285489571,173.5695435696639,153.09863166968944
64.5,215.23300777829485,248.52434542397953,155.74123686966672,210.41903415739586,188.97436412086537,154.8835915071025,264.8759335978314,321.0458785466904,276.5081497426605,261.1618719018672,316.751181330969,268.7060195092607,172.6468730051935,249.83188136874915,160.2417336881133,191.38731667707353,172.58642907742325,299.7723580660601,250.59899904830158,217.38539482007724,202.05214869539608,159.33172337598586
65.0,200.6914133039008,299.4950309110136,173.12565311400405,204.26334889720917,216.91309846839982,150.19733417249424,260.2302035890836,305.2694027056124,308.68790721951916,282.43534011264467,286.250362490252,230.2066387334744,159.0889483306163,261.0118666436477,160.30894786877616,183.94785592766726,169.1402714567445,288.6157654709889,205.96840158218342,250.29529992435403,183.87930864839416,148.23494396891795
65.5,211.64842010346692,302.1439891250985,156.85830254609724,211.53686778583977,212.78392453047735,158.77427692721912,281.09637170284066,332.09283470606,303.87642376701,244.51131999251405,307.645813181261,289.84205031932584,166.14245284754165,242.98261695548968,139.49832074554172,195.0173806073031,171.36164558256877,280.48434115571087,223.17396211952055,239.99101430058803,196.91807697034363,162.21784675732164
66.0,211.6981578467882,295.765988841659,174.5649078707814,193.9335930318157,250.37596676144366,158.28606669911636,280.17917275770003,313.37293739041894,306.88701121111853,253.09294290885038,304.1578916526146,290.3510029229806,153.11597527156226,237.52515581273545,146.20571764292956,194.04701365346273,162.87717260119229,263.55936582526954,213.6803280247925,251.3941214226854,189.90366055485396,149.12131607942277
66.5,208.78854048308492,264.68970855641595,175.18098705974734,224.03021481426674,253.9366182504458,161.31384509015675,258.6477619563358,307.60669423198175,315.0307617659764,278.9071974146603,313.3558185649624,267.6204796549265,190.39223405010793,256.6235909745897,154.58477302373913,201.97099933607308,172.15600936145586,263.9620381232725,224.91032861562178,216.4776654953982,160.1507211569603,130.27219610779835
67.0,226.56792748263123,255.23345840683118,136.50169661955826,199.80685314533335,205.68263019038844,184.99480771495428,255.36648933126037,283.7339674574209,228.53662526891452,226.85500298094414,305.9244447235332,266.4324111447309,173.0149357110105,248.14217882035766,135.0612158751002,169.2109053512159,164.75743767861212,302.83475812790255,208.07440014376616,237.91737227746162,173.84523636521445,146.27400986162132
67.5,240.30127633843023,286.88221563029805,170.7296785410084,225.30876349921152,246.4322701049759,146.83393197475164,309.0267826855846,332.8125098370232,305.09574726017263,263.6587788193683,319.82449658472916,271.6748194171373,162.19141114292745,237.3154626812535,155.03722761042363,198.11320412436794,163.79388145071397,264.8516563680177,207.3929932972094,238.5627416989445,204.95073402021023,180.21514943825542
68.0,237.3924170951498,311.44382533549987,175.90225988702315,207.14361558810322,241.93693633212055,158.35934265590285,277.8641625439951,314.9212698679232,334.40834646496523,279.4036370431464,290.1440878213248,229.59285702323933,166.09679318874166,247.92804936093896,159.42181191586386,194.97598522097198,187.73803706649207,305.5186535549129,210.24758623114235,277.287211260538,212.22994406271957,174.5134949170256
68.5,229.102945107402,285.0210467779116,146.53429982836036,199.34463948653328,209.46563943101432,162.24945325285634,256.1016974161888,287.9469212959808,259.09257717109296,212.14501937533262,290.27737477809364,250.29321684646794,169.8972743390103,229.05371894732323,147.54495757952438,185.5560442487381,166.1334042457207,270.1652327513468,208.48333511250402,224.13076126124355,203.2847168549273,171.04930867221594
69.0,207.74751129281123,268.38556657459407,162.23131958907211,212.24374067198065,222.31063614911938,151.2608047975962,281.00397805247707,310.0287878960505,229.34459560345056,188.61116424112214,320.0448806534098,243.74666348237506,173.61991836489878,257.3368765907003,132.54811063924382,185.68748414326456,170.08698644319853,256.59156732413265,218.55401388564601,206.5961702535467,167.5699082430613,135.19209441936195
69.5,207.75067697152707,282.11657003998624,164.26534664941744,205.13340582147885,203.4678407732007,152.93751564284162,260.23138920667475,305.08200080603757,276.73117304563004,258.2310278017854,311.9961536188697,255.01641873777155,169.1117539455091,235.46240995723116,143.06905063469063,175.88569978985942,165.7003109635459,290.33135819951235,212.07298065542324,191.5043214372018,165.44030419920455,156.97104382178227
70.0,214.4969298500254,279.8236511508257,159.59404566070944,194.47117884395945,205.1764353080799,142.51015055284242,279.6766153257417,336.7204566389928,296.8252015020485,253.78723944090052,299.0364382639489,259.2744816594855,160.75599826268606,232.4359848402264,137.68923274740993,192.43488857886754,156.83597622393273,271.7493963191341,223.81916235860902,227.14418330361897,190.49091573648678,148.77364756032162
