frequency_hz,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,T6-O2,A1-T3,C4-T4,T4-A2,FP1-F3,FP2-F4,F4-C4,C4-P4,F8-T4,T4-T6,T3-C3,CZ-C4,P4-O2,C3-CZ,F3-C3,C3-P3,P3-O1
29.382470119521912,-31.413161163841522,-29.126499900293126,,,,,,,,-31.431238203826673,-30.68111355198821,,,,,,-28.239529314149138,,,,-29.627340152287587,
29.5,,,-27.537041167732948,-30.79451667473965,-31.820845796641898,-30.67142706590683,-27.642699651783754,-27.588676762405687,-29.360644706893037,,,-29.10119790930004,-29.415359248298174,-29.887988001609983,-28.893576132822464,-27.11279226600719,,-31.733957922917686,-28.697389354967694,-30.567638262097397,,-30.563725906040315
29.8804780876494,-31.479180336251254,-29.570645086355547,,,,,,,,-31.219130395305122,-31.000920742800044,,,,,,-28.65494327309947,,,,-30.104821574115675,
30.0,,,-27.98407632996804,-30.716902048459573,-31.437698694319266,-30.497439272185673,-27.714361693482278,-27.579766577391005,-29.23665993576566,,,-28.974490754365718,-29.251230538951692,-29.618131527004824,-28.579290606646406,-27.23185853090349,,-31.488590297251896,-29.205130382035936,-29.529264418093046,,-31.10790486085577
30.378486055776893,-31.376613426656682,-29.624221179831327,,,,,,,,-31.616445857524873,-30.97244386077929,,,,,,-28.55943685165429,,,,-29.770710205926314,
30.5,,,-27.82723642472758,-30.99795012244964,-31.308030182166384,-30.831331146400704,-27.77526965168501,-27.37591064967373,-29.0360547467958,,,-29.112563862754776,-29.607871756799117,-30.020807830251652,-28.47248494117698,-27.47094794430239,,-31.5878028357353,-29.0877429448063,-29.43686697553741,,-30.836712155569582
30.87649402390438,-31.407676819181866,-29.382678560988712,,,,,,,,-31.52065130343248,-31.199097598789788,,,,,,-28.293568880756165,,,,-29.459998105939484,
31.0,,,-27.3191514278835,-30.956340004130453,-31.30811624229196,-30.565018516611396,-27.87995014412844,-27.649622564680836,-29.12253947089414,,,-29.054596377564526,-29.067421436032266,-29.78076966224641,-28.403387249377037,-27.072790023277634,,-31.688913340633672,-29.369736268232643,-29.775461918168094,,-30.918210515206113
31.374501992031874,-31.66686119950164,-29.238030914734527,,,,,,,,-31.521048613902227,-31.120078711989898,,,,,,-28.762282600977375,,,,-30.254511821152857,
31.5,,,-27.85708695001417,-30.44414784280852,-31.921015487605256,-30.35706931429038,-27.35186438108165,-27.573676392874706,-28.637099788531774,,,-29.59925795574632,-29.68538348121407,-30.002840423329687,-28.243041791905988,-27.17496586939895,,-31.287284660914455,-29.034271799798653,-29.68053486287357,,-31.594589510261187
31.872509960159363,-31.41204884298735,-29.527332293931654,,,,,,,,-31.42174809649054,-31.018937131871898,,,,,,-28.43744663889964,,,,-29.94656347166199,
32.0,,,-27.884565522164532,-31.066994933941643,-31.669475745982865,-30.481433666652954,-27.56630194708364,-27.31043517635876,-28.663879529885126,,,-29.357473367223367,-29.24329871379787,-29.981719132794165,-28.20819979914667,-27.12253985655803,,-31.72081084781055,-28.99890456244396,-29.6690483006651,,-30.71739046952047
32.37051792828685,-31.4586839678423,-29.497189105262844,,,,,,,,-31.460758282791193,-30.892303261320297,,,,,,-28.502508528456,,,,-29.79465744382488,
32.5,,,-27.799773084602833,-31.36617675042305,-31.276017387555797,-30.607579768360566,-27.734380539542627,-27.726729689504392,-28.953276839196953,,,-29.149677209006594,-29.516149392145618,-29.691573295078868,-28.2551183695001,-27.08047107948932,,-31.64055568610648,-28.98018550951649,-30.049875595823057,,-30.962010855640038
32.86852589641434,-31.539833049738082,-29.25529676755883,,,,,,,,-31.67776131128366,-31.072693435121653,,,,,,-28.24838308858129,,,,-30.087114680975013,
33.0,,,-27.667963318591678,-30.76094552778986,-31.873989568242948,-30.47314496300383,-27.573390990625814,-27.8643755283768,-28.686723922689367,,,-28.894623403895622,-29.077783010851025,-29.786160126701986,-28.579893653558454,-27.052868284366838,,-31.294714282914804,-28.998330008967216,-29.747137282381665,,-30.982691135651145
33.366533864541836,-31.251369561148028,-29.470947803406702,,,,,,,,-31.1870059808521,-31.56906392792745,,,,,,-28.30025921834046,,,,-30.001153546407156,
33.5,,,-27.580899150265374,-30.882208256082915,-31.718559862990308,-30.535860542686816,-27.611924560362034,-27.12777840354122,-28.820482175023823,,,-29.06005845709717,-29.157422706069266,-29.69044480041519,-28.117052266758527,-26.814335134941942,,-31.674509155416178,-28.869695651618546,-30.30621976493168,,-30.935676473905637
33.864541832669325,-31.704598859121212,-29.44624788065582,,,,,,,,-31.826577730358103,-31.402692570589522,,,,,,-28.226756407397524,,,,-30.451776431174697,
34.0,,,-27.602619126441667,-31.365556903814586,-31.773432871125944,-30.322600907703457,-27.486948256627173,-27.255715922934392,-28.845066950607222,,,-28.834574365054344,-29.61955947987303,-29.537242789780517,-28.475470390142178,-27.060515210903844,,-31.866523345684662,-29.433474624812472,-29.6194287361845,,-31.39268314492638
34.36254980079681,-31.339711085976266,-29.4608630442761,,,,,,,,-31.622862146568046,-30.904033934037592,,,,,,-28.7050190644455,,,,-30.020715982844568,
34.5,,,-27.657441820852732,-31.02116195828657,-31.608760093890503,-30.6798192308048,-27.494943109303772,-27.623698030476337,-28.90725515800496,,,-29.172354774534185,-29.91321405034738,-29.536660346524265,-28.343423279281375,-26.979696116865384,,-31.68936976691454,-29.272183716507975,-29.470654187404012,,-31.70577766955477
34.8605577689243,-31.091162658378217,-29.305704411651636,,,,,,,,-31.683100809978484,-31.13347327952865,,,,,,-28.375583648514432,,,,-29.801174402993627,
35.0,,,-28.108408262993013,-30.88854696176514,-31.75096429447074,-30.304755300700844,-27.79689666499537,-27.40047973598879,-28.534239688268823,,,-28.878969825178192,-29.532670052029538,-29.792802391531,-28.124082429066117,-27.370073430203238,,-31.703583239800345,-29.359217694070942,-30.373600126894335,,-30.907109335205874
35.35856573705179,-31.534392451681967,-29.390060694385827,,,,,,,,-31.520294677973233,-31.211865936521228,,,,,,-28.392836621396764,,,,-29.63053096229423,
35.5,,,-27.785769434108616,-30.886933904691084,-31.884806585801588,-30.858175190163074,-27.370984981489293,-27.358735784093003,-28.738906810401787,,,-28.732530115716383,-28.955571115307933,-29.492077281556686,-28.02468346810073,-27.52961926652201,,-31.63823964166972,-28.84580694029885,-29.80193407419214,,-31.132178627409825
35.85657370517929,-31.763817220952575,-29.49608881449655,,,,,,,,-31.919759206240208,-31.189515524977867,,,,,,-28.30159199149163,,,,-30.10082443894045,
36.0,,,-27.701895193442066,-31.144875561762753,-31.758291723682063,-30.916015425561696,-27.841264176024303,-27.581912930363988,-29.040658687761983,,,-29.25086189446317,-29.04176592138725,-29.515638971297292,-28.337047465299936,-27.39001644190392,,-31.440517291486366,-29.410001522852767,-29.846951032611933,,-31.370177516955398
36.354581673306775,-31.531692900713423,-29.759327835181637,,,,,,,,-31.731265210544258,-30.755921082945033,,,,,,-28.086433416697567,,,,-29.626563670846558,
36.5,,,-28.000278361978285,-31.451175395816357,-31.971709051475173,-30.067323025562413,-27.87787720502351,-27.448419616160958,-28.845913795534532,,,-28.94868639549151,-28.933634966404522,-29.66021749703254,-28.470169750426976,-27.115142926068867,,-31.86024704834565,-29.078175951284745,-29.845271283907444,,-31.24812581422052
36.852589641434264,-31.582247028668483,-29.642717042623147,,,,,,,,-32.13131586572403,-31.243475677915967,,,,,,-27.88429278295593,,,,-30.247038686830575,
37.0,,,-27.723922687812127,-31.48063096479192,-31.474337305912247,-30.359120036073552,-27.698894807604862,-27.454341391805237,-28.639215244959956,,,-28.793745880862634,-28.587698349465718,-29.437873437995204,-27.99849012723357,-26.892692121130036,,-31.78519931475217,-29.67048616923774,-29.71079345963,,-31.54595923079572
37.35059760956175,-31.611722577529427,-29.708062815879227,,,,,,,,-31.88189566589262,-30.804072146760966,,,,,,-28.416997586386447,,,,-30.392386477414032,
37.5,,,-27.675504562856762,-31.42372728229224,-31.724471701360205,-30.72867137454115,-27.76079004990437,-26.97829110728374,-29.046391730824734,,,-29.17303701596644,-28.67561592739902,-29.565661098103206,-28.088666687613912,-27.212643855737667,,-32.16802179710882,-28.964250467027114,-30.06486306730768,,-31.385091450941356
37.84860557768924,-31.678458413503506,-29.256127422290668,,,,,,,,-31.356063861949455,-31.16420677503345,,,,,,-28.27878484871055,,,,-29.917695588299466,
38.0,,,-27.666411271670068,-31.08945516508596,-32.13607372401914,-30.76821845344257,-27.515158849722418,-27.369586839503928,-28.793402104598808,,,-28.82326676365864,-28.99555050357639,-29.59393500921965,-28.559474354903124,-26.932555331724142,,-31.594064618213153,-29.551010616987952,-30.163242114699766,,-31.317651830037033
38.34661354581673,-31.60468066367508,-29.68368828187126,,,,,,,,-31.820904893981208,-31.18275036928276,,,,,,-28.852389941696032,,,,-30.051688339864242,
38.5,,,-27.415054675663495,-31.069385030846497,-31.996350153219097,-31.02457782118779,-27.632215942549347,-27.34752228161074,-28.63390820929835,,,-28.929036481704383,-29.153559851477414,-29.375985421219013,-28.454025223879974,-27.042565268953748,,-32.441086364245066,-29.54460196550789,-29.63318459275341,,-31.534209193853677
38.844621513944226,-31.876227898825974,-29.382017278692476,,,,,,,,-31.563177191259825,-30.794419942732294,,,,,,-28.45447473828648,,,,-29.60086452810251,
39.0,,,-27.434849800022604,-31.1334172324605,-31.95239361247153,-30.63977015515606,-27.62607803373635,-27.27650071372613,-28.98455971383909,,,-29.106071777683784,-29.046832993175055,-29.17891469649919,-28.144653292085362,-26.81191158716341,,-32.30486540240586,-29.677965589734548,-29.96552537415633,,-31.81229666253351
39.342629482071715,-31.497129018752815,-29.52550814387752,,,,,,,,-31.49530450683251,-31.11421159795197,,,,,,-28.10839792975583,,,,-29.908102761953902,
39.5,,,-27.449855848191564,-31.549984270126362,-31.565101020018503,-31.187920359140758,-27.993075003004922,-27.46606223214262,-28.7105607938149,,,-29.248335264038083,-28.98625506784459,-29.383235635885303,-28.20020991089106,-26.993168896475417,,-32.22414613770248,-29.363657356280385,-30.02595776575853,,-31.703053554271154
39.8406374501992,-31.535260488833607,-29.227707593418568,,,,,,,,-31.60734217884241,-31.09272800096186,,,,,,-28.744507644071373,,,,-30.218916187419488,
40.0,,,-27.844864884954816,-31.007278606449596,-31.380821894982915,-31.004740002181652,-27.386328842700934,-27.825552190505267,-28.687418707569215,,,-29.078734234995867,-29.452387127519998,-29.43375079212378,-28.39232269137437,-26.823845204095313,,-32.50807395608419,-29.329853345574072,-30.201656632076062,,-31.390899076452605
40.33864541832669,-31.27566568258589,-29.357752761981036,,,,,,,,-31.27113513596677,-31.047981562845504,,,,,,-28.368530243655872,,,,-30.305206194112873,
40.5,,,-27.45431657036505,-30.57214696382309,-31.629931449046644,-31.112212585489367,-27.306063558807327,-27.523331657585175,-28.822931675947487,,,-28.731874669259447,-29.36926927942235,-29.368920160668818,-27.93448481896648,-27.206421756964506,,-32.17237452659462,-29.448200789540458,-29.86940048017051,,-31.806660667248796
40.83665338645418,-31.70167817493246,-29.556604761560727,,,,,,,,-31.438879520602924,-30.865082137925008,,,,,,-28.73492403350958,,,,-30.257412682617804,
41.0,,,-27.82751172764813,-30.89669121499165,-31.238639076081327,-30.766420433388696,-27.719831237557905,-27.333492503453847,-28.75179384089237,,,-28.73078850058375,-29.77910310199882,-29.585448319460262,-28.202775995750834,-27.093799340606928,,-32.85169754106158,-29.346156330232,-29.467747285118413,,-32.48199779999117
41.33466135458168,-31.790113558530937,-29.25050224990054,,,,,,,,-31.74077250834833,-31.23104210814296,,,,,,-28.565213836450557,,,,-29.906385882448173,
41.5,,,-27.765426545125177,-31.26307229276142,-30.99369079652801,-30.97623963830716,-27.802433102702487,-27.364709092838687,-28.790614546348156,,,-28.85836489158429,-29.413696459046143,-29.18772877956434,-28.09560090593158,-27.216541176970654,,-32.39277883068137,-29.2685213307336,-29.913657706381766,,-31.47528396454051
41.832669322709165,-31.641535309665528,-29.43873084573168,,,,,,,,-31.620640127796094,-30.87434362478879,,,,,,-28.540617782157256,,,,-30.304248251425346,
42.0,,,-27.67205934388838,-31.305817456813557,-31.449431839862644,-31.32090819600896,-27.681819708925556,-27.383851796314108,-28.820074937187954,,,-29.177674199814394,-29.81556623776052,-29.256647176100685,-28.052115024970597,-27.203188767604047,,-32.30997599696229,-29.499454587027017,-29.76140958876018,,-31.83311775430217
42.330677290836654,-31.5355798261457,-29.286971093139364,,,,,,,,-31.47964256008663,-31.012293120504072,,,,,,-28.438451986639986,,,,-30.39161074380458,
42.5,,,-27.30662391194472,-31.01640827731713,-31.61502455427492,-31.133313318576715,-27.443613448685298,-27.295543015117637,-28.568687514605294,,,-29.09025664370771,-29.631275422847892,-29.26581565644594,-27.645465371816258,-27.083405668824394,,-32.41502078240596,-29.231964833135386,-30.196975097006813,,-31.933653257095155
42.82868525896414,-31.76037575621602,-29.802410260209232,,,,,,,,-31.729164015399906,-30.999382065620438,,,,,,-28.333224085451658,,,,-30.4836389644915,
43.0,,,-27.399496998002142,-31.102936389055518,-31.667781251358004,-30.802149209615692,-27.626134893155708,-27.298133736043635,-28.595957847337104,,,-28.908795928714515,-28.811457953219435,-28.972531355563643,-28.056752366461662,-27.282361795404267,,-32.298505084180405,-29.52241080568282,-29.982802561726615,,-31.164356008223198
43.32669322709163,-31.836855514828887,-29.583097070915166,,,,,,,,-32.04882419672881,-30.858190145094586,,,,,,-27.926207373237983,,,,-30.166931960554844,
43.5,,,-27.961774895365174,-31.035728274722747,-31.713480119842725,-30.8630010830484,-27.37926580180716,-27.10736558123642,-28.8382156510654,,,-29.15785853850418,-29.063248254379367,-29.69275064083583,-28.326709950154434,-27.21334569891397,,-32.32892306753371,-29.432342684448635,-29.558859563633668,,-31.56906262568771
43.82470119521912,-31.633164577414863,-29.13291728196006,,,,,,,,-31.693466747508538,-31.085833576705735,,,,,,-28.64487209117039,,,,-29.6812078264586,
44.0,,,-27.483984478204412,-31.60182608084911,-31.44183226213173,-30.7961302077609,-27.577979596325992,-26.894653055235892,-28.811896825278044,,,-28.953656150797055,-29.527299342283406,-29.282432563657043,-28.22557882155611,-26.761042467477278,,-32.6609961283097,-29.826232026799097,-30.12431263393429,,-32.11443922339153
44.322709163346616,-31.438059377682844,-29.39454583209401,,,,,,,,-31.47832863452774,-31.344861681013178,,,,,,-28.61856411255987,,,,-29.57441683315165,
44.5,,,-27.521943263088335,-31.37461828355262,-31.652817789615217,-31.046325516145803,-27.566004882754594,-27.449520577283398,-28.711781899733353,,,-28.93811331153913,-29.462701088596095,-29.27664128745842,-28.256165985187806,-27.254232977855736,,-32.706989546338264,-29.852534245267815,-29.899009628240748,,-31.543853097906627
44.820717131474105,-31.37412231670482,-29.376694319765704,,,,,,,,-31.82511854768912,-31.355634353830762,,,,,,-28.355530338946494,,,,-29.650002837741017,
45.0,,,-27.484102008723514,-31.680962613104786,-31.755783080171437,-31.182060258306638,-27.734239097868542,-27.24340467680179,-28.737153786295103,,,-29.249237376402096,-29.093936986093027,-29.59643314536917,-28.01984424175442,-27.001059671460386,,-31.95364745146922,-29.124826660748194,-30.12966604323672,,-31.642534281724966
45.31872509960159,-31.791295372127166,-29.723554198185912,,,,,,,,-31.43233291354841,-30.86202821705359,,,,,,-27.8855752960814,,,,-29.953942807759567,
45.5,,,-27.280658026592267,-31.169268206352402,-32.0198457581045,-31.2623252907334,-27.6845092366714,-26.962080265856034,-28.47433970583695,,,-28.51093369637946,-29.03091784464452,-29.109503856129546,-28.51049111762619,-26.798818496327073,,-31.92949893800444,-29.524478933778518,-29.408387762547907,,-31.27911130583091
45.81673306772908,-31.91354344608092,-29.221083649012787,,,,,,,,-31.79580731380768,-31.040603729525273,,,,,,-28.480583977061748,,,,-30.140470460285634,
46.0,,,-27.22572519116801,-31.729337316100608,-31.185393620082483,-31.21566458353927,-27.502048837466067,-27.343051895036528,-28.532306558639245,,,-28.36135399537142,-29.36670446468278,-29.320013095450534,-28.121089059530217,-27.021770302675968,,-32.19270519746783,-29.263320718620065,-29.72811862158866,,-31.809230225750195
46.31474103585657,-31.713868510431084,-29.165354869586313,,,,,,,,-31.68186470346126,-30.94009349250903,,,,,,-28.713993472234872,,,,-29.949965430270296,
46.5,,,-27.852290647959133,-31.33432237636628,-31.72921484923985,-31.43587093619944,-27.74272597664732,-27.18014595565351,-29.17372396673019,,,-28.457572586638417,-29.538500599399804,-29.59699120307889,-28.435446923074526,-27.322116317907508,,-32.5489440948536,-29.14805385213073,-29.84743023561077,,-32.001946427673225
46.81274900398407,-31.561235754556076,-29.68139205822811,,,,,,,,-31.409244285547015,-30.808029411614225,,,,,,-28.44200601775921,,,,-30.03358073730388,
47.0,,,-27.88525001541724,-31.138792139043407,-31.661665718687097,-31.441501237730222,-27.56521142277749,-27.39690197190499,-28.81109085674492,,,-28.632936593340958,-29.344341813979643,-29.32943018420151,-28.146469440509826,-26.95001836568238,,-32.95500159980776,-29.29266041953071,-29.969003941774048,,-31.92737600054297
47.310756972111555,-31.654422802242927,-29.547037454852127,,,,,,,,-31.8175050643651,-31.245008609957846,,,,,,-28.36319293771185,,,,-30.04765015278713,
47.5,,,-27.150626115434022,-31.093977647420633,-31.787040992133214,-31.03698024350083,-27.7015001801611,-27.410232884186712,-28.64197355213741,,,-28.895872119748773,-29.16522751215574,-29.617193986259092,-28.23201456314413,-27.01525351144993,,-32.28383909846915,-29.432705786302698,-29.667564682568045,,-32.10810432724003
47.808764940239044,-31.63315973195061,-29.12890406656429,,,,,,,,-31.57101619461942,-31.350691891644107,,,,,,-28.220099961732412,,,,-29.615703086236984,
48.0,,,-27.73148938606342,-31.779317195236864,-31.985055737364455,-31.182282831062537,-28.103777877980903,-27.31878791378052,-28.523375832460026,,,-28.595038602488156,-28.961999913935937,-29.128891874887458,-28.058127852200766,-27.079629224366737,,-33.270570712421424,-28.88359518527707,-29.721350293419018,,-31.5223738790046
48.30677290836653,-31.31245788060118,-29.278047101249275,,,,,,,,-32.13949303246685,-31.154278432422238,,,,,,-28.25959971101561,,,,-30.35075385983005,
48.5,,,-27.744024387082337,-31.97026490957628,-31.857240963835846,-31.23343821709941,-27.467853899650073,-26.635566521491082,-28.60402741448727,,,-28.505280006487663,-28.780065712543443,-29.556794370467028,-27.61818871073827,-26.93375438150007,,-32.28504348843417,-29.306140468411282,-30.174847145929636,,-31.864681020490572
48.80478087649402,-31.9134257759646,-29.201782218371708,,,,,,,,-31.448098392043416,-31.382256474247086,,,,,,-27.957174888065108,,,,-29.892771755966905,
49.0,,,-27.688343723849638,-31.743692956725685,-31.755178936437673,-30.959244978323735,-27.504975469424814,-26.87795150311384,-28.618299262869144,,,-28.70988411755361,-29.326292420283817,-29.05108462779874,-28.060820229723735,-27.016631653863765,,-32.50449420524412,-29.126306800147155,-29.679836825033956,,-31.899513918698712
49.30278884462152,-31.722928993471204,-29.374683002647995,,,,,,,,-31.60343922277386,-31.394873871291054,,,,,,-28.44772408213936,,,,-30.111046097751704,
49.5,,,-27.827004656056523,-31.358138833864228,-31.766101553968976,-31.18796650521225,-27.70097569597125,-26.820167740176295,-28.539426001207612,,,-28.610342527715105,-29.29743428034314,-29.07519127634732,-27.763431129617416,-27.283892963402515,,-32.53551317185187,-28.77338780552575,-29.910644014264655,,-31.77089114283409
49.800796812749006,-31.655394304995642,-29.36368270169906,,,,,,,,-31.478693928978096,-31.04853354393147,,,,,,-27.67183183373515,,,,-30.112641314583907,
50.0,,,-27.684229348108527,-31.73989602264663,-31.846500098198394,-31.027766536919316,-27.624217143293254,-27.041462351540527,-28.622119686012866,,,-28.770074116702837,-29.122430903211917,-29.004354582409963,-28.07101024816414,-27.17633020818233,,-33.2000406590251,-29.5035800452216,-30.425167371445884,,-32.182173867559
50.298804780876495,-31.451857969445634,-28.959496456643933,,,,,,,,-31.48359151000506,-31.338364908002234,,,,,,-27.95017340492783,,,,-30.092899989330437,
50.5,,,-27.425095891723,-31.487240899288427,-31.836807800899294,-31.300677281495673,-27.365778359928758,-26.776013317598746,-28.764707151767595,,,-28.554770617261042,-29.09673435399322,-28.962237778057336,-27.979904243154007,-26.70896889578603,,-32.48587291628096,-29.31543504106828,-29.5625092317848,,-32.18092316246501
50.79681274900398,-31.837951850208476,-29.39090370033823,,,,,,,,-31.605953190417495,-31.293174810796884,,,,,,-28.043464464262495,,,,-30.298567790430408,
51.0,,,-27.4393850992112,-31.65532976996416,-31.943722433743687,-31.658609886195972,-27.001409153632874,-26.75860933829397,-28.69381957605175,,,-28.203538841959606,-28.660227963848957,-29.211980843467103,-28.036133737070934,-26.75217133234858,,-32.318339510960605,-29.31395358901545,-29.828736673889605,,-32.146716259693335
51.29482071713147,-31.754183317206635,-29.064266722690945,,,,,,,,-31.620249932768445,-31.00288080465953,,,,,,-28.456364209142766,,,,-29.743271087326526,
51.5,,,-27.550653319111877,-31.65154209501767,-31.487828740105122,-31.42599722818168,-27.551581025402083,-27.27575585058556,-28.299989130039407,,,-29.026747606129312,-28.925582704114586,-29.177954641102133,-28.066159600395434,-27.04179136622246,,-32.66412496162519,-28.99733522754785,-29.413665905534568,,-32.28463924073266
51.79282868525897,-32.04196430978632,-29.39170271285354,,,,,,,,-31.814395099568735,-31.037789305826788,,,,,,-28.358927046158424,,,,-29.716837825420576,
52.0,,,-27.503405864849864,-31.91191412472996,-31.430501198233653,-30.91134898560874,-27.266145044613754,-26.71126045257564,-28.532301011754466,,,-28.952868493147026,-29.10332265491536,-29.180630188526884,-28.091904832748014,-27.086958347933866,,-32.39441130523228,-28.979276774801928,-29.81380679702549,,-31.607042443418216
52.29083665338646,-31.77941758579078,-29.070014862440697,,,,,,,,-31.69261637431018,-30.728903889841984,,,,,,-28.342713437020777,,,,-29.717973352713443,
52.5,,,-27.643823203691827,-31.64234715980078,-31.590669712507335,-30.989613576272156,-27.29205417543895,-27.229087849299567,-28.884526839107377,,,-28.486144786533696,-28.576750872757096,-28.910422755913775,-27.92319731216291,-26.86962817961666,,-32.43488457167236,-29.022254590467686,-29.283443924411465,,-32.09062995704911
52.788844621513945,-31.70187746653085,-29.26359694860884,,,,,,,,-31.928276597930996,-31.01958957009735,,,,,,-28.330235329153457,,,,-29.74723427566909,
53.0,,,-27.510684044404865,-31.678890669330496,-31.7552254775908,-31.110200761492354,-27.367482871874294,-26.837226577306378,-28.467935896067363,,,-28.224866394806824,-28.782545315706148,-29.13842901984995,-27.779407848175346,-26.9059954974531,,-32.40907548061953,-28.745290511103335,-29.669932004731955,,-31.471476324898163
53.286852589641434,-31.485213123449977,-29.177630863371757,,,,,,,,-31.77071484282652,-31.036774105652277,,,,,,-28.409798224002483,,,,-29.39173507232171,
53.5,,,-27.612133445469194,-31.53790734213217,-31.632519094417294,-31.118749528456696,-27.491581328413574,-26.99358452158328,-28.573432133596416,,,-28.295362010993752,-28.85667113870351,-29.125938995699908,-27.847143280693775,-26.8016830574354,,-31.983859517185355,-28.36027347548674,-29.69884049822443,,-31.956433109240557
53.78486055776892,-31.50525865504238,-29.302838033215735,,,,,,,,-31.34039943649282,-30.96214098308607,,,,,,-28.504207546440217,,,,-29.894298892912833,
54.0,,,-27.46144431999795,-31.324982987111742,-31.200562235806842,-31.454492037257392,-27.437303088801453,-26.61567999336317,-28.421393714334474,,,-28.54235867647528,-29.450352869837328,-29.13619775073635,-28.201464157945516,-26.68255466187983,,-32.49812071119756,-29.175242676860076,-29.800600373493964,,-31.951739653176972
54.28286852589641,-31.569539434411,-28.911385601104246,,,,,,,,-31.543192108079047,-30.85148942886867,,,,,,-28.420192402646478,,,,-29.650753885072866,
54.5,,,-27.271935406784575,-31.45799587872301,-31.5348411786523,-31.689642202075543,-27.432489315284606,-26.78516134467576,-28.40856231648773,,,-28.445392340759447,-28.805716726817135,-28.847915269363224,-28.159269010129094,-26.73974787583487,,-32.76704127019308,-28.662004425001964,-29.33966836217631,,-32.11681684579766
54.78087649402391,-31.698790213663596,-29.547319211271827,,,,,,,,-31.928925809203736,-30.98719049648815,,,,,,-28.54391727295688,,,,-30.091015719317767,
55.0,,,-27.713668846275247,-31.450017627676615,-31.686945138674577,-31.687605725680758,-27.57568026836527,-27.18440468619632,-28.652268073409683,,,-29.015790117807683,-29.50038420701804,-29.099483542873667,-28.22515829277553,-27.23740164529426,,-33.05736892926856,-29.707953546122376,-30.00711808136918,,-32.50466187151539
55.278884462151396,-31.705324925674216,-28.94814748735637,,,,,,,,-31.37445377627429,-31.065656702799306,,,,,,-27.926231447976075,,,,-29.587754598234277,
55.5,,,-27.24645131939501,-31.728521079105374,-31.46807317609245,-31.6098252781884,-27.494659140395488,-27.05180514608477,-28.292087596617698,,,-28.577608267713206,-28.765485320382012,-29.07786024441758,-28.08706983418183,-26.394250414666043,,-32.82831890986908,-28.396277955737435,-29.07417510461542,,-31.906496219952633
55.776892430278885,-31.485316845555477,-29.057637331375233,,,,,,,,-31.721358681136252,-31.219616396998198,,,,,,-28.400063420370888,,,,-30.016799787969305,
56.0,,,-27.725120539977194,-31.89951609204915,-31.76733633109082,-31.41611848895954,-27.817111144737105,-26.786677997261055,-28.358512853261786,,,-27.961745176849867,-29.194283641108022,-29.23707810810347,-27.88644423606231,-27.410038752778615,,-32.76070158729632,-29.421415643643275,-29.355232114150468,,-32.64607791843089
56.27490039840637,-31.7892175368469,-29.1277890067742,,,,,,,,-31.883803710796407,-31.20281589755667,,,,,,-28.330378130041517,,,,-29.737678656640362,
56.5,,,-27.192006419458124,-31.67043138544598,-31.781895406225193,-31.659859152857912,-27.475413683971528,-26.99423462092678,-28.554590561523142,,,-28.52842242875166,-28.92876589843559,-28.698688891491614,-28.120854655851225,-26.88501211922543,,-33.19098286686512,-29.399067217672503,-29.61038092198685,,-32.12921362060151
56.77290836653386,-31.430013070491203,-29.34822362027484,,,,,,,,-31.385507926152595,-31.039299091934275,,,,,,-28.316967215723658,,,,-29.872626004171288,
57.0,,,-27.02650813583897,-31.949731032095887,-31.72563806668415,-31.657149407153724,-27.441103296131953,-27.209885487715383,-28.41514896124393,,,-28.593566103337515,-28.928769472214366,-29.352506797793332,-28.048901918423372,-26.665507955809257,,-33.010042984113305,-29.23848887241456,-29.71790777435059,,-32.25140321178052
57.27091633466136,-31.2220603530687,-29.353827253933545,,,,,,,,-31.320008294854485,-30.873244024811445,,,,,,-28.349933581635142,,,,-30.236960548597164,
57.5,,,-27.159355049169093,-31.82943706777161,-31.82568040908445,-31.656221780556233,-27.666870446412524,-26.80706554330413,-28.774314879502185,,,-28.391559782883036,-28.731196928726856,-29.14539164983581,-28.145487005489446,-26.723939646654067,,-32.84466597615512,-29.082752657598768,-29.217287968781157,,-31.974751001699758
57.76892430278885,-31.728381653040927,-29.446264457038108,,,,,,,,-31.947830954188657,-31.69741314361726,,,,,,-28.243761921457217,,,,-29.959578603700805,
58.0,,,-27.547590235094894,-31.872808774720284,-31.772456678111737,-32.061497823240565,-27.49019570388749,-27.098375225840883,-28.355736370343877,,,-28.97946811301674,-28.945180234809616,-29.036102100232306,-28.19946311543048,-26.6644036820748,,-33.215679934987115,-29.093338953225864,-29.246371571715066,,-32.25083922197205
58.266932270916335,-31.678884887531524,-28.933656596637707,,,,,,,,-31.224357770420728,-31.259513017295127,,,,,,-28.49941841488664,,,,-29.82687137241545,
58.5,,,-26.559516522405755,-32.26902995310258,-32.00644030260187,-31.813284049309196,-27.259448426669998,-26.83500414583771,-28.656485077477356,,,-28.53123087708046,-29.252898204518523,-29.020820537915075,-27.77608669202321,-26.74092269837071,,-32.36775027648013,-29.543420817136994,-29.086104975125053,,-32.01714751161613
58.764940239043824,-31.73956578825812,-29.238771268996,,,,,,,,-32.08525599622702,-31.44328280552717,,,,,,-27.991519628749554,,,,-29.66414468367346,
